product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency
Prod303,Cus001,Mark001,2020-03-12,1,417,"INR"
Prod303,Cus001,Mark001,2020-04-09,2,625,"INR"
Prod303,Cus001,Mark001,2020-06-18,1,486,"INR"
Prod304,Cus001,Mark001,2017-10-10,200,73880,"INR"
Prod304,Cus001,Mark001,2018-05-15,7,2750,"INR"
Prod304,Cus001,Mark001,2019-01-09,70,28870,"INR"
Prod304,Cus001,Mark001,2019-03-14,40,14778,"INR"
Prod304,Cus001,Mark001,2019-04-11,40,14778,"INR"
Prod304,Cus001,Mark001,2019-06-07,120,44329,"INR"
Prod308,Cus001,Mark001,2018-01-05,263,108606,"INR"
Prod308,Cus001,Mark001,2018-01-10,50,20620,"INR"
Prod308,Cus001,Mark001,2018-02-12,73,30245,"INR"
Prod308,Cus001,Mark001,2018-02-13,80,29551,"INR"
Prod308,Cus001,Mark001,2018-04-18,23,9625,"INR"
Prod308,Cus001,Mark001,2018-05-08,10,4125,"INR"
Prod308,Cus001,Mark001,2018-05-30,40,14778,"INR"
Prod308,Cus001,Mark001,2018-06-19,23,9625,"INR"
Prod308,Cus001,Mark001,2018-07-13,40,14778,"INR"
Prod308,Cus001,Mark001,2018-08-15,120,44329,"INR"
Prod308,Cus001,Mark001,2018-08-21,167,68736,"INR"
Prod308,Cus001,Mark001,2018-09-11,80,32995,"INR"
Prod308,Cus001,Mark001,2018-09-12,40,14778,"INR"
Prod308,Cus001,Mark001,2018-09-24,80,29551,"INR"
Prod308,Cus001,Mark001,2018-09-28,51,21032,"INR"
Prod308,Cus001,Mark001,2019-05-13,20,8250,"INR"
Prod308,Cus001,Mark001,2019-06-07,27,9852,"INR"
Prod308,Cus001,Mark001,2019-06-11,33,13745,"INR"
Prod308,Cus001,Mark001,2019-06-26,133,49255,"INR"
Prod308,Cus001,Mark001,2019-07-11,40,16495,"INR"
Prod308,Cus001,Mark001,2019-08-12,20,8250,"INR"
Prod308,Cus001,Mark001,2019-10-11,60,24745,"INR"
Prod308,Cus001,Mark001,2019-11-15,33,13745,"INR"
Prod308,Cus001,Mark001,2019-12-10,127,52241,"INR"
Prod308,Cus001,Mark001,2020-04-15,3,1375,"INR"
Prod308,Cus001,Mark001,2020-05-15,57,23370,"INR"
Prod308,Cus001,Mark001,2020-06-11,7,2750,"INR"
Prod310,Cus001,Mark001,2017-11-06,37,27222,"INR"
Prod310,Cus001,Mark001,2018-01-05,20,14847,"INR"
Prod310,Cus001,Mark001,2018-01-10,3,2477,"INR"
Prod310,Cus001,Mark001,2018-02-13,40,26602,"INR"
Prod310,Cus001,Mark001,2018-05-16,27,17736,"INR"
Prod310,Cus001,Mark001,2018-05-30,3,2218,"INR"
Prod310,Cus001,Mark001,2018-07-13,10,6648,"INR"
Prod310,Cus001,Mark001,2018-08-23,17,11083,"INR"
Prod310,Cus001,Mark001,2018-09-28,10,7426,"INR"
Prod310,Cus001,Mark001,2018-10-10,33,22167,"INR"
Prod310,Cus001,Mark001,2018-11-08,17,11083,"INR"
Prod310,Cus001,Mark001,2018-12-06,3,2218,"INR"
Prod310,Cus001,Mark001,2019-01-10,3,2218,"INR"
Prod310,Cus001,Mark001,2019-02-15,20,13301,"INR"
Prod310,Cus001,Mark001,2019-03-14,3,2218,"INR"
Prod310,Cus001,Mark001,2019-05-13,23,15519,"INR"
Prod310,Cus001,Mark001,2019-06-07,43,28819,"INR"
Prod310,Cus001,Mark001,2019-07-11,13,8866,"INR"
Prod310,Cus001,Mark001,2019-10-11,13,8866,"INR"
Prod310,Cus001,Mark001,2019-11-14,23,15519,"INR"
Prod316,Cus001,Mark001,2017-10-10,40,22167,"INR"
Prod316,Cus001,Mark001,2017-10-27,160,88657,"INR"
Prod316,Cus001,Mark001,2018-01-05,40,24745,"INR"
Prod316,Cus001,Mark001,2018-04-27,40,22167,"INR"
Prod316,Cus001,Mark001,2018-06-11,40,22167,"INR"
Prod316,Cus001,Mark001,2018-08-23,200,110819,"INR"
Prod316,Cus001,Mark001,2018-08-28,40,24745,"INR"
Prod316,Cus001,Mark001,2018-09-11,80,49491,"INR"
Prod316,Cus001,Mark001,2018-11-08,240,132986,"INR"
Prod316,Cus001,Mark001,2019-01-09,80,49491,"INR"
Prod316,Cus001,Mark001,2019-01-10,40,22167,"INR"
Prod316,Cus001,Mark001,2019-02-28,40,24745,"INR"
Prod316,Cus001,Mark001,2019-07-11,120,66491,"INR"
Prod316,Cus001,Mark001,2020-01-28,40,22167,"INR"
Prod316,Cus001,Mark001,2020-03-12,40,22167,"INR"
Prod316,Cus001,Mark001,2020-04-30,40,22167,"INR"
Prod319,Cus001,Mark001,2018-01-05,440,272204,"INR"
Prod319,Cus001,Mark001,2018-01-10,120,74236,"INR"
Prod319,Cus001,Mark001,2018-01-12,120,66491,"INR"
Prod319,Cus001,Mark001,2018-02-12,440,272204,"INR"
Prod319,Cus001,Mark001,2018-03-19,200,119722,"INR"
Prod319,Cus001,Mark001,2018-03-22,40,22167,"INR"
Prod319,Cus001,Mark001,2018-05-16,40,22167,"INR"
Prod319,Cus001,Mark001,2018-06-28,40,24745,"INR"
Prod319,Cus001,Mark001,2018-08-06,227,140227,"INR"
Prod319,Cus001,Mark001,2018-09-10,637,393866,"INR"
Prod319,Cus001,Mark001,2018-09-28,163,101046,"INR"
Prod319,Cus001,Mark001,2018-12-06,200,110819,"INR"
Prod319,Cus001,Mark001,2019-03-28,47,28870,"INR"
Prod319,Cus001,Mark001,2019-03-29,40,22167,"INR"
Prod319,Cus001,Mark001,2019-04-10,193,119602,"INR"
Prod319,Cus001,Mark001,2019-04-15,360,222708,"INR"
Prod319,Cus001,Mark001,2019-06-07,200,110819,"INR"
Prod319,Cus001,Mark001,2019-07-11,240,148472,"INR"
Prod319,Cus001,Mark001,2019-10-21,240,148472,"INR"
Prod319,Cus001,Mark001,2019-11-15,80,49491,"INR"
Prod319,Cus001,Mark001,2019-12-10,233,144347,"INR"
Prod319,Cus001,Mark001,2019-12-18,87,53616,"INR"
Prod319,Cus001,Mark001,2020-02-13,40,24745,"INR"
Prod319,Cus001,Mark001,2020-03-12,80,49491,"INR"
Prod319,Cus001,Mark001,2020-04-23,47,28870,"INR"
Prod319,Cus001,Mark001,2020-05-14,73,45366,"INR"
Prod319,Cus001,Mark001,2020-06-02,70,43306,"INR"
Prod319,Cus001,Mark001,2020-06-12,23,14435,"INR"
Prod319,Cus001,Mark001,2020-06-16,50,30931,"INR"
Prod319,Cus001,Mark001,2020-06-22,97,59801,"INR"
Prod324,Cus001,Mark001,2017-10-20,47,47417,"INR"
Prod324,Cus001,Mark001,2017-11-16,23,23708,"INR"
Prod324,Cus001,Mark001,2018-01-12,47,47417,"INR"
Prod324,Cus001,Mark001,2018-01-26,140,142250,"INR"
Prod324,Cus001,Mark001,2018-09-28,140,142250,"INR"
Prod324,Cus001,Mark001,2018-11-08,23,23708,"INR"
Prod324,Cus001,Mark001,2019-01-09,140,158819,"INR"
Prod324,Cus001,Mark001,2019-02-07,47,47417,"INR"
Prod324,Cus001,Mark001,2019-02-11,23,26468,"INR"
Prod324,Cus001,Mark001,2019-03-14,23,23708,"INR"
Prod324,Cus001,Mark001,2019-04-18,23,23708,"INR"
Prod324,Cus001,Mark001,2019-05-13,23,23708,"INR"
Prod324,Cus001,Mark001,2019-06-07,93,94833,"INR"
Prod324,Cus001,Mark001,2019-10-18,70,71125,"INR"
Prod328,Cus001,Mark001,2018-01-15,127,143694,"INR"
Prod328,Cus001,Mark001,2018-01-30,40,45375,"INR"
Prod328,Cus001,Mark001,2018-02-02,160,181509,"INR"
Prod328,Cus001,Mark001,2018-03-20,47,51009,"INR"
Prod328,Cus001,Mark001,2018-05-08,53,60505,"INR"
Prod328,Cus001,Mark001,2018-05-15,40,45375,"INR"
